date,price,unit,trend
2020-11-06,527.0,元/克,跌
2020-11-09,530.0,元/克,跌
2020-11-10,519.0,元/克,涨
2020-11-11,510.0,元/克,涨
2020-11-12,507.0,元/克,涨
2020-11-13,509.0,元/克,跌
2020-11-16,512.0,元/克,跌
2020-11-17,510.0,元/克,涨
2020-11-18,506.0,元/克,涨
2020-11-19,503.0,元/克,涨
2020-11-20,503.0,元/克,平
2020-11-23,504.0,元/克,跌
2020-11-24,495.0,元/克,涨
2020-11-25,489.0,元/克,涨
2020-11-26,489.0,元/克,平
2020-11-27,490.0,元/克,跌
2020-11-30,482.0,元/克,涨
2020-12-01,481.0,元/克,涨
2020-12-02,490.0,元/克,跌
2020-12-03,493.0,元/克,跌
2020-12-04,495.0,元/克,跌
2020-12-07,493.0,元/克,涨
2020-12-08,500.0,元/克,跌
2020-12-09,501.0,元/克,跌
2020-12-10,493.0,元/克,涨
2020-12-11,494.0,元/克,跌
2020-12-14,494.0,元/克,平
2020-12-15,492.0,元/克,涨
2020-12-16,497.0,元/克,跌
2020-12-17,501.0,元/克,跌
2020-12-18,505.0,元/克,跌
2020-12-21,507.0,元/克,跌
2020-12-22,506.0,元/克,涨
2020-12-23,501.0,元/克,涨
2020-12-24,503.0,元/克,跌
2020-12-25,504.0,元/克,跌
2020-12-28,507.0,元/克,跌
2020-12-29,504.0,元/克,涨
2020-12-30,504.0,元/克,平
2020-12-31,508.0,元/克,跌
2021-01-04,513.0,元/克,跌
2021-01-05,515.0,元/克,跌
2021-01-06,518.0,元/克,跌
2021-01-07,510.0,元/克,涨
2021-01-08,509.0,元/克,涨
2021-01-11,490.0,元/克,涨
2021-01-12,491.0,元/克,跌
2021-01-13,493.0,元/克,跌
2021-01-14,491.0,元/克,涨
2021-01-15,492.0,元/克,跌
2021-01-18,485.0,元/克,涨
2021-01-19,491.0,元/克,跌
2021-01-20,491.0,元/克,平
2021-01-21,496.0,元/克,跌
2021-01-22,496.0,元/克,平
2021-01-25,495.0,元/克,涨
2021-01-26,494.0,元/克,涨
2021-01-27,491.0,元/克,涨
2021-01-28,490.0,元/克,涨
2021-01-29,488.0,元/克,涨
2021-01-30,488.0,元/克,平
2021-02-01,490.0,元/克,跌
2021-02-02,493.0,元/克,跌
2021-02-03,486.0,元/克,涨
2021-02-04,485.0,元/克,涨
2021-02-05,476.0,元/克,涨
2021-02-07,480.0,元/克,跌
2021-02-08,480.0,元/克,平
2021-02-09,484.0,元/克,跌
2021-02-10,484.0,元/克,平
2021-02-11,486.0,元/克,跌
2021-02-12,483.0,元/克,涨
2021-02-13,482.0,元/克,涨
2021-02-14,482.0,元/克,平
2021-02-15,482.0,元/克,平
2021-02-16,482.0,元/克,平
2021-02-17,473.0,元/克,涨
2021-02-18,471.0,元/克,涨
2021-02-19,470.0,元/克,涨
2021-02-20,471.0,元/克,跌
2021-02-22,472.0,元/克,跌
2021-02-23,479.0,元/克,跌
2021-02-24,479.0,元/克,平
2021-02-25,475.0,元/克,涨
2021-02-26,469.0,元/克,涨
2021-03-01,461.0,元/克,涨
2021-03-02,457.0,元/克,涨
2021-03-03,460.0,元/克,跌
2021-03-04,453.0,元/克,涨
2021-03-05,449.0,元/克,涨
2021-03-06,453.0,元/克,跌
2021-03-08,454.0,元/克,跌
2021-03-09,450.0,元/克,涨
2021-03-10,457.0,元/克,跌
2021-03-11,459.0,元/克,跌
2021-03-12,458.0,元/克,涨
2021-03-13,460.0,元/克,跌
2021-03-15,460.0,元/克,平
2021-03-16,461.0,元/克,跌
2021-03-17,461.0,元/克,平
2021-03-18,466.0,元/克,跌
2021-03-19,461.0,元/克,涨
2021-03-20,465.0,元/克,跌
2021-03-22,464.0,元/克,涨
2021-03-23,463.0,元/克,涨
2021-03-24,461.0,元/克,涨
2021-03-25,463.0,元/克,跌
2021-03-26,463.0,元/克,平
2021-03-29,464.0,元/克,跌
2021-03-30,461.0,元/克,涨
2021-03-31,453.0,元/克,涨
2021-04-01,453.0,元/克,平
2021-04-02,465.0,元/克,跌
2021-04-06,465.0,元/克,平
2021-04-07,466.0,元/克,跌
2021-04-08,465.0,元/克,涨
2021-04-09,471.0,元/克,跌
2021-04-12,467.0,元/克,涨
2021-04-13,464.0,元/克,涨
2021-04-14,468.0,元/克,跌
2021-04-15,465.0,元/克,涨
2021-04-16,471.0,元/克,跌
2021-04-17,474.0,元/克,跌
2021-04-19,476.0,元/克,跌
2021-04-20,472.0,元/克,涨
2021-04-21,473.0,元/克,跌
2021-04-22,477.0,元/克,跌
2021-04-23,474.0,元/克,涨
2021-04-25,473.0,元/克,涨
2021-04-26,473.0,元/克,平
2021-04-27,473.0,元/克,平
2021-04-28,470.0,元/克,涨
2021-04-29,473.0,元/克,跌
2021-04-30,469.0,元/克,涨
2021-05-03,469.0,元/克,平
2021-05-04,475.0,元/克,跌
2021-05-05,471.0,元/克,涨
2021-05-06,473.0,元/克,跌
2021-05-07,480.0,元/克,跌
2021-05-08,482.0,元/克,跌
2021-05-10,483.0,元/克,跌
2021-05-11,482.0,元/克,涨
2021-05-12,483.0,元/克,跌
2021-05-13,481.0,元/克,涨
2021-05-14,482.0,元/克,跌
2021-05-15,486.0,元/克,跌
2021-05-17,486.0,元/克,平
2021-05-18,493.0,元/克,跌
2021-05-19,492.0,元/克,涨
2021-05-20,493.0,元/克,跌
2021-05-21,494.0,元/克,跌
2021-05-22,496.0,元/克,跌
2021-05-24,495.0,元/克,涨
2021-05-26,508.0,元/克,跌
2021-05-27,505.0,元/克,涨
2021-05-28,505.0,元/克,平
2021-05-31,506.0,元/克,跌
2021-06-01,507.0,元/克,跌
2021-06-02,506.0,元/克,涨
2021-06-03,508.0,元/克,跌
2021-06-04,499.0,元/克,涨
2021-06-07,504.0,元/克,跌
2021-06-08,507.0,元/克,跌
2021-06-09,506.0,元/克,涨
2021-06-10,503.0,元/克,涨
2021-06-11,507.0,元/克,跌
2021-06-15,498.0,元/克,涨
2021-06-16,498.0,元/克,平
2021-06-17,488.0,元/克,涨
2021-06-18,478.0,元/克,涨
2021-06-21,477.0,元/克,涨
2021-06-22,482.0,元/克,跌
2021-06-23,481.0,元/克,涨
2021-06-24,480.0,元/克,涨
2021-06-25,479.0,元/克,涨
2021-06-28,480.0,元/克,跌
2021-06-29,478.0,元/克,涨
2021-06-30,475.0,元/克,涨
2021-07-01,476.0,元/克,跌
2021-07-02,480.0,元/克,跌
2021-07-05,482.0,元/克,跌
2021-07-06,483.0,元/克,跌
2021-07-07,485.0,元/克,跌
2021-07-08,487.0,元/克,跌
2021-07-09,488.0,元/克,跌
2021-07-12,489.0,元/克,跌
2021-07-13,488.0,元/克,涨
2021-07-14,488.0,元/克,平
2021-07-15,492.0,元/克,跌
2021-07-16,493.0,元/克,跌
2021-07-17,490.0,元/克,涨
2021-07-19,491.0,元/克,跌
2021-07-20,491.0,元/克,平
2021-07-21,489.0,元/克,涨
2021-07-22,486.0,元/克,涨
2021-07-23,488.0,元/克,跌
2021-07-26,486.0,元/克,涨
2021-07-27,486.0,元/克,平
2021-07-28,488.0,元/克,跌
2021-07-29,490.0,元/克,跌
2021-07-30,492.0,元/克,跌
2021-08-02,490.0,元/克,涨
2021-08-03,488.0,元/克,涨
2021-08-04,489.0,元/克,跌
2021-08-05,488.0,元/克,涨
2021-08-06,486.0,元/克,涨
2021-08-07,477.0,元/克,涨
2021-08-09,467.0,元/克,涨
2021-08-10,469.0,元/克,跌
2021-08-11,467.0,元/克,涨
2021-08-12,473.0,元/克,跌
2021-08-13,474.0,元/克,跌
2021-08-16,481.0,元/克,跌
2021-08-17,483.0,元/克,跌
2021-08-18,483.0,元/克,平
2021-08-19,483.0,元/克,平
2021-08-20,483.0,元/克,平
2021-08-23,482.0,元/克,涨
2021-08-24,487.0,元/克,跌
2021-08-25,485.0,元/克,涨
2021-08-26,484.0,元/克,涨
2021-08-27,485.0,元/克,跌
2021-08-30,492.0,元/克,跌
2021-08-31,489.0,元/克,涨
2021-09-01,488.0,元/克,涨
2021-09-02,489.0,元/克,跌
2021-09-03,488.0,元/克,涨
2021-09-06,491.0,元/克,跌
2021-09-07,492.0,元/克,跌
2021-09-08,485.0,元/克,涨
2021-09-09,482.0,元/克,涨
2021-09-10,484.0,元/克,跌
2021-09-13,480.0,元/克,涨
2021-09-14,482.0,元/克,跌
2021-09-15,484.0,元/克,跌
2021-09-16,482.0,元/克,涨
2021-09-17,473.0,元/克,涨
2021-09-18,473.0,元/克,平
2021-09-22,478.0,元/克,跌
2021-09-23,476.0,元/克,涨
2021-09-24,471.0,元/克,涨
2021-09-26,472.0,元/克,跌
2021-09-27,473.0,元/克,跌
2021-09-28,471.0,元/克,涨
2021-09-29,467.0,元/克,涨
2021-09-30,467.0,元/克,平
2021-10-01,471.0,元/克,跌
2021-10-02,474.0,元/克,跌
2021-10-03,474.0,元/克,平
2021-10-04,474.0,元/克,平
2021-10-05,475.0,元/克,跌
2021-10-06,473.0,元/克,涨
2021-10-07,474.0,元/克,跌
2021-10-08,472.0,元/克,涨
2021-10-09,472.0,元/克,平
2021-10-11,472.0,元/克,平
2021-10-12,471.0,元/克,涨
2021-10-13,474.0,元/克,跌
2021-10-14,481.0,元/克,跌
2021-10-15,482.0,元/克,跌
2021-10-18,476.0,元/克,涨
2021-10-19,474.0,元/克,涨
2021-10-20,471.0,元/克,涨
2021-10-21,476.0,元/克,跌
2021-10-22,476.0,元/克,平
2021-10-23,478.0,元/克,跌
2021-10-25,479.0,元/克,跌
2021-10-26,481.0,元/克,跌
2021-10-27,477.0,元/克,涨
2021-10-28,479.0,元/克,跌
2021-10-29,479.0,元/克,平
2021-10-30,477.0,元/克,涨
2021-11-01,476.0,元/克,涨
2021-11-02,478.0,元/克,跌
2021-11-03,477.0,元/克,涨
2021-11-04,475.0,元/克,涨
2021-11-05,478.0,元/克,跌
2021-11-06,485.0,元/克,跌
2021-11-08,484.0,元/克,涨
2021-11-09,487.0,元/克,跌
2021-11-10,488.0,元/克,跌
2021-11-11,493.0,元/克,跌
2021-11-12,496.0,元/克,跌
2021-11-13,496.0,元/克,平
2021-11-15,496.0,元/克,平
2021-11-16,496.0,元/克,平
2021-11-17,494.0,元/克,涨
2021-11-18,497.0,元/克,跌
2021-11-19,495.0,元/克,涨
2021-11-20,492.0,元/克,涨
2021-11-22,492.0,元/克,平
2021-11-23,482.0,元/克,涨
2021-11-24,478.0,元/克,涨
2021-11-25,478.0,元/克,平
2021-11-26,477.0,元/克,涨
2021-11-27,478.0,元/克,跌
2021-11-29,478.0,元/克,平
2021-11-30,476.0,元/克,涨
2021-12-01,472.0,元/克,涨
2021-12-02,473.0,元/克,跌
2021-12-03,471.0,元/克,涨
2021-12-04,475.0,元/克,跌
2021-12-06,474.0,元/克,涨
2021-12-07,473.0,元/克,涨
2021-12-08,474.0,元/克,跌
2021-12-09,472.0,元/克,涨
2021-12-10,473.0,元/克,跌
2021-12-11,474.0,元/克,跌
2021-12-13,474.0,元/克,平
2021-12-14,475.0,元/克,跌
2021-12-15,471.0,元/克,涨
2021-12-16,472.0,元/克,跌
2021-12-17,477.0,元/克,跌
2021-12-18,478.0,元/克,跌
2021-12-20,479.0,元/克,跌
2021-12-21,476.0,元/克,涨
2021-12-22,476.0,元/克,平
2021-12-23,479.0,元/克,跌
2021-12-24,482.0,元/克,跌
2021-12-25,480.0,元/克,涨
2021-12-27,480.0,元/克,平
2021-12-28,481.0,元/克,跌
2021-12-29,480.0,元/克,涨
2021-12-30,479.0,元/克,涨
2021-12-31,483.0,元/克,跌
2022-01-01,485.0,元/克,跌
2022-01-02,485.0,元/克,平
2022-01-03,486.0,元/克,跌
2022-01-04,479.0,元/克,涨
2022-01-05,482.0,元/克,跌
2022-01-06,480.0,元/克,涨
2022-01-07,477.0,元/克,涨
2022-01-08,478.0,元/克,跌
2022-01-10,477.0,元/克,涨
2022-01-11,479.0,元/克,跌
2022-01-12,484.0,元/克,跌
2022-01-13,484.0,元/克,平
2022-01-14,483.0,元/克,涨
2022-01-15,482.0,元/克,涨
2022-01-17,481.0,元/克,涨
2022-01-18,482.0,元/克,跌
2022-01-19,481.0,元/克,涨
2022-01-20,487.0,元/克,跌
2022-01-21,486.0,元/克,涨
2022-01-22,485.0,元/克,涨
2022-01-24,485.0,元/克,平
2022-01-25,487.0,元/克,跌
2022-01-26,488.0,元/克,跌
2022-01-27,480.0,元/克,涨
2022-01-28,478.0,元/克,涨
2022-01-29,475.0,元/克,涨
2022-01-31,474.0,元/克,涨
2022-02-01,477.0,元/克,跌
2022-02-03,480.0,元/克,跌
2022-02-05,480.0,元/克,平
2022-02-07,479.0,元/克,涨
2022-02-08,483.0,元/克,跌
2022-02-09,485.0,元/克,跌
2022-02-10,486.0,元/克,跌
2022-02-11,484.0,元/克,涨
2022-02-12,493.0,元/克,跌
2022-02-14,493.0,元/克,平
2022-02-15,496.0,元/克,跌
2022-02-16,490.0,元/克,涨
2022-02-17,495.0,元/克,跌
2022-02-18,500.0,元/克,跌
2022-02-19,500.0,元/克,平
2022-02-21,501.0,元/克,跌
2022-02-22,504.0,元/克,跌
2022-02-23,501.0,元/克,涨
2022-02-24,504.0,元/克,跌
2022-02-25,505.0,元/克,跌
2022-02-26,498.0,元/克,涨
2022-02-28,505.0,元/克,跌
2022-03-01,501.0,元/克,涨
2022-03-02,510.0,元/克,跌
2022-03-03,509.0,元/克,涨
2022-03-04,513.0,元/克,跌
2022-03-05,519.0,元/克,跌
2022-03-07,524.0,元/克,跌
2022-03-08,525.0,元/克,跌
2022-03-09,537.0,元/克,跌
2022-03-10,526.0,元/克,涨
2022-03-11,525.0,元/克,涨
2022-03-12,525.0,元/克,平
2022-03-14,523.0,元/克,涨
2022-03-15,518.0,元/克,涨
2022-03-16,511.0,元/克,涨
2022-03-17,511.0,元/克,平
2022-03-18,514.0,元/克,跌
2022-03-19,510.0,元/克,涨
2022-03-21,510.0,元/克,平
2022-03-22,512.0,元/克,跌
2022-03-23,509.0,元/克,涨
2022-03-24,517.0,元/克,跌
2022-03-25,521.0,元/克,跌
2022-03-26,520.0,元/克,涨
2022-03-28,520.0,元/克,平
2022-03-29,511.0,元/克,涨
2022-03-30,510.0,元/克,涨
2022-03-31,512.0,元/克,跌
2022-04-01,512.0,元/克,平
2022-04-02,511.0,元/克,涨
2022-04-04,511.0,元/克,平
2022-04-05,513.0,元/克,跌
2022-04-06,510.0,元/克,涨
2022-04-07,511.0,元/克,跌
2022-04-08,513.0,元/克,跌
2022-04-09,517.0,元/克,跌
2022-04-11,517.0,元/克,平
2022-04-12,519.0,元/克,跌
2022-04-13,522.0,元/克,跌
2022-04-14,525.0,元/克,跌
2022-04-15,525.0,元/克,平
2022-04-16,525.0,元/克,平
2022-04-18,528.0,元/克,跌
2022-04-19,525.0,元/克,涨
2022-04-20,520.0,元/克,涨
2022-04-21,524.0,元/克,跌
2022-04-22,525.0,元/克,跌
2022-04-23,524.0,元/克,涨
2022-04-25,523.0,元/克,涨
2022-04-26,520.0,元/克,涨
2022-04-27,521.0,元/克,跌
2022-04-28,516.0,元/克,涨
2022-04-29,524.0,元/克,跌
2022-04-30,523.0,元/克,涨
2022-05-01,523.0,元/克,平
2022-05-02,521.0,元/克,涨
2022-05-03,515.0,元/克,涨
2022-05-04,514.0,元/克,涨
2022-05-05,523.0,元/克,跌
2022-05-06,520.0,元/克,涨
2022-05-07,524.0,元/克,跌
2022-05-09,523.0,元/克,涨
2022-05-10,521.0,元/克,涨
2022-05-11,515.0,元/克,涨
2022-05-12,521.0,元/克,跌
2022-05-13,516.0,元/克,涨
2022-05-14,513.0,元/克,涨
2022-05-16,514.0,元/克,跌
2022-05-17,517.0,元/克,跌
2022-05-18,511.0,元/克,涨
2022-05-19,511.0,元/克,平
2022-05-20,516.0,元/克,跌
2022-05-21,516.0,元/克,平
2022-05-23,517.0,元/克,跌
2022-05-24,514.0,元/克,涨
2022-05-25,518.0,元/克,跌
2022-05-26,517.0,元/克,涨
2022-05-27,520.0,元/克,跌
2022-05-28,518.0,元/克,涨
2022-05-30,517.0,元/克,涨
2022-05-31,513.0,元/克,涨
2022-06-01,511.0,元/克,涨
2022-06-02,515.0,元/克,跌
2022-06-06,514.0,元/克,涨
2022-06-07,511.0,元/克,涨
2022-06-08,515.0,元/克,跌
2022-06-09,516.0,元/克,跌
2022-06-10,516.0,元/克,平
2022-06-11,524.0,元/克,跌
2022-06-13,524.0,元/克,平
2022-06-14,514.0,元/克,涨
2022-06-15,509.0,元/克,涨
2022-06-16,514.0,元/克,跌
2022-06-17,518.0,元/克,跌
2022-06-18,516.0,元/克,涨
2022-06-20,515.0,元/克,涨
2022-06-21,514.0,元/克,涨
2022-06-22,510.0,元/克,涨
2022-06-23,513.0,元/克,跌
2022-06-24,510.0,元/克,涨
2022-06-25,510.0,元/克,平
2022-06-27,510.0,元/克,平
2022-06-28,509.0,元/克,涨
2022-06-29,509.0,元/克,平
2022-06-30,509.0,元/克,平
2022-07-01,505.0,元/克,涨
2022-07-02,507.0,元/克,跌
2022-07-04,506.0,元/克,涨
2022-07-05,505.0,元/克,涨
2022-07-06,496.0,元/克,涨
2022-07-07,487.0,元/克,涨
2022-07-08,488.0,元/克,跌
2022-07-09,487.0,元/克,涨
2022-07-11,487.0,元/克,平
2022-07-12,486.0,元/克,涨
2022-07-13,484.0,元/克,涨
2022-07-14,484.0,元/克,平
2022-07-15,482.0,元/克,涨
2022-07-17,482.0,元/克,平
2022-07-18,482.0,元/克,平
2022-07-19,480.0,元/克,涨
2022-07-20,482.0,元/克,跌
2022-07-21,478.0,元/克,涨
2022-07-22,485.0,元/克,跌
2022-07-24,487.0,元/克,跌
2022-07-25,485.0,元/克,涨
2022-07-26,485.0,元/克,平
2022-07-27,485.0,元/克,平
2022-07-28,490.0,元/克,跌
2022-07-29,494.0,元/克,跌
2022-07-31,497.0,元/克,跌
2022-08-01,496.0,元/克,涨
2022-08-02,503.0,元/克,跌
2022-08-03,495.0,元/克,涨
2022-08-04,498.0,元/克,跌
2022-08-05,505.0,元/克,跌
2022-08-06,501.0,元/克,涨
2022-08-08,500.0,元/克,涨
2022-08-09,504.0,元/克,跌
2022-08-10,505.0,元/克,跌
2022-08-11,502.0,元/克,涨
2022-08-12,503.0,元/克,跌
2022-08-13,507.0,元/克,跌
2022-08-15,507.0,元/克,平
2022-08-16,502.0,元/克,涨
2022-08-17,502.0,元/克,平
2022-08-18,499.0,元/克,涨
2022-08-19,497.0,元/克,涨
2022-08-20,497.0,元/克,平
2022-08-22,496.0,元/克,涨
2022-08-23,497.0,元/克,跌
2022-08-24,498.0,元/克,跌
2022-08-25,502.0,元/克,跌
2022-08-26,502.0,元/克,平
2022-08-27,498.0,元/克,涨
2022-08-29,497.0,元/克,涨
2022-08-30,501.0,元/克,跌
2022-08-31,497.0,元/克,涨
2022-09-01,490.0,元/克,涨
2022-09-02,489.0,元/克,涨
2022-09-03,493.0,元/克,跌
2022-09-05,492.0,元/克,涨
2022-09-06,499.0,元/克,跌
2022-09-07,492.0,元/克,涨
2022-09-08,499.0,元/克,跌
2022-09-09,497.0,元/克,涨
2022-09-10,496.0,元/克,涨
2022-09-13,499.0,元/克,跌
2022-09-14,491.0,元/克,涨
2022-09-15,492.0,元/克,跌
2022-09-16,486.0,元/克,涨
2022-09-17,488.0,元/克,跌
2022-09-19,488.0,元/克,平
2022-09-20,490.0,元/克,跌
2022-09-21,487.0,元/克,涨
2022-09-22,488.0,元/克,跌
2022-09-23,494.0,元/克,跌
2022-09-24,489.0,元/克,涨
2022-09-26,485.0,元/克,涨
2022-09-27,485.0,元/克,平
2022-09-28,487.0,元/克,跌
2022-09-29,497.0,元/克,跌
2022-09-30,495.0,元/克,涨
2022-10-01,495.0,元/克,平
2022-10-02,493.0,元/克,涨
2022-10-03,494.0,元/克,跌
2022-10-04,504.0,元/克,跌
2022-10-05,512.0,元/克,跌
2022-10-06,511.0,元/克,涨
2022-10-07,508.0,元/克,涨
2022-10-08,503.0,元/克,涨
2022-10-09,503.0,元/克,平
2022-10-10,503.0,元/克,平
2022-10-11,499.0,元/克,涨
2022-10-12,498.0,元/克,涨
2022-10-13,501.0,元/克,跌
2022-10-14,497.0,元/克,涨
2022-10-15,493.0,元/克,涨
2022-10-17,494.0,元/克,跌
2022-10-18,496.0,元/克,跌
2022-10-19,497.0,元/克,跌
2022-10-20,491.0,元/克,涨
2022-10-21,490.0,元/克,涨
2022-10-22,501.0,元/克,跌
2022-10-24,501.0,元/克,平
2022-10-25,501.0,元/克,平
2022-10-26,500.0,元/克,涨
2022-10-27,499.0,元/克,涨
2022-10-28,501.0,元/克,跌
2022-10-29,497.0,元/克,涨
2022-10-31,497.0,元/克,平
2022-11-01,498.0,元/克,跌
2022-11-02,501.0,元/克,跌
2022-11-03,498.0,元/克,涨
2022-11-04,497.0,元/克,涨
2022-11-05,504.0,元/克,跌
2022-11-07,501.0,元/克,涨
2022-11-08,505.0,元/克,跌
2022-11-09,517.0,元/克,跌
2022-11-10,515.0,元/克,涨
2022-11-11,525.0,元/克,跌
2022-11-12,525.0,元/克,平
2022-11-14,523.0,元/克,涨
2022-11-15,522.0,元/克,涨
2022-11-16,523.0,元/克,跌
2022-11-17,530.0,元/克,跌
2022-11-18,531.0,元/克,跌
2022-11-19,524.0,元/克,涨
2022-11-21,524.0,元/克,平
2022-11-22,525.0,元/克,跌
2022-11-23,523.0,元/克,涨
2022-11-24,528.0,元/克,跌
2022-11-25,528.0,元/克,平
2022-11-26,529.0,元/克,跌
2022-11-28,528.0,元/克,涨
2022-11-29,528.0,元/克,平
2022-11-30,528.0,元/克,平
2022-12-01,531.0,元/克,跌
2022-12-02,533.0,元/克,跌
2022-12-05,531.0,元/克,涨
2022-12-06,520.0,元/克,涨
2022-12-07,521.0,元/克,跌
2022-12-08,524.0,元/克,跌
2022-12-09,525.0,元/克,跌
2022-12-10,526.0,元/克,跌
2022-12-12,525.0,元/克,涨
2022-12-13,523.0,元/克,涨
2022-12-14,529.0,元/克,跌
2022-12-15,528.0,元/克,涨
2022-12-16,521.0,元/克,涨
2022-12-17,526.0,元/克,跌
2022-12-19,526.0,元/克,平
2022-12-20,525.0,元/克,涨
2022-12-21,533.0,元/克,跌
2022-12-22,533.0,元/克,平
2022-12-23,527.0,元/克,涨
2022-12-26,530.0,元/克,跌
2022-12-27,528.0,元/克,涨
2022-12-28,531.0,元/克,跌
2022-12-29,531.0,元/克,平
2022-12-30,533.0,元/克,跌
2023-01-03,532.0,元/克,涨
2023-01-04,536.0,元/克,跌
2023-01-05,539.0,元/克,跌
2023-01-06,532.0,元/克,涨
2023-01-07,538.0,元/克,跌
2023-01-08,538.0,元/克,平
2023-01-09,538.0,元/克,平
2023-01-10,534.0,元/克,涨
2023-01-11,536.0,元/克,跌
2023-01-12,536.0,元/克,平
2023-01-13,539.0,元/克,跌
2023-01-14,542.0,元/克,跌
2023-01-15,542.0,元/克,平
2023-01-16,542.0,元/克,平
2023-01-17,544.0,元/克,跌
2023-01-18,544.0,元/克,平
2023-01-19,542.0,元/克,涨
2023-01-20,551.0,元/克,跌
2023-01-21,551.0,元/克,平
2023-01-22,551.0,元/克,平
2023-01-23,552.0,元/克,跌
2023-01-24,552.0,元/克,平
2023-01-25,554.0,元/克,跌
2023-01-26,556.0,元/克,跌
2023-01-27,553.0,元/克,涨
2023-01-28,551.0,元/克,涨
2023-01-29,551.0,元/克,平
2023-01-30,551.0,元/克,平
2023-01-31,547.0,元/克,涨
2023-02-01,549.0,元/克,跌
2023-02-02,555.0,元/克,跌
2023-02-03,544.0,元/克,涨
2023-02-04,533.0,元/克,涨
2023-02-05,533.0,元/克,平
2023-02-06,534.0,元/克,跌
2023-02-07,536.0,元/克,跌
2023-02-08,537.0,元/克,跌
2023-02-09,536.0,元/克,涨
2023-02-10,532.0,元/克,涨
2023-02-12,535.0,元/克,跌
2023-02-13,535.0,元/克,平
2023-02-14,534.0,元/克,涨
2023-02-15,534.0,元/克,平
2023-02-16,530.0,元/克,涨
2023-02-17,530.0,元/克,平
2023-02-19,533.0,元/克,跌
2023-02-20,532.0,元/克,涨
2023-02-21,532.0,元/克,平
2023-02-22,532.0,元/克,平
2023-02-23,530.0,元/克,涨
2023-02-24,531.0,元/克,跌
2023-02-27,531.0,元/克,平
2023-02-28,532.0,元/克,跌
2023-03-01,533.0,元/克,跌
2023-03-02,531.0,元/克,涨
2023-03-03,536.0,元/克,跌
2023-03-05,540.0,元/克,跌
2023-03-06,539.0,元/克,涨
2023-03-07,539.0,元/克,平
2023-03-08,535.0,元/克,涨
2023-03-09,538.0,元/克,跌
2023-03-10,546.0,元/克,跌
2023-03-12,552.0,元/克,跌
2023-03-13,555.0,元/克,跌
2023-03-14,556.0,元/克,跌
